id,name,lat,lon,type,source
way/421057504,Moat,52.8643864,-1.9407882,fortification,osm
way/453539397,way/453539397,53.365387,-6.4612583,fortification,osm
way/462864348,way/462864348,52.8281936,-6.4429645,fortification,osm
way/465120100,Ballymoty Motte,52.5055751,-6.4615006,fortification,osm
way/480238896,Maiden Bower,51.8919983,-0.5531508,fortification,osm
way/480504305,The Mound,52.1162386,-0.9194456,fortification,osm
way/495816611,way/495816611,52.8344221,-6.3518411,fortification,osm
way/506814615,Barbury Castle,51.4853478,-1.7865263,fortification,osm
way/510304395,Knocksedan,53.4581587,-6.2666059,fortification,osm
way/550011641,The Bulwark,51.6120794,-4.2496161,fortification,osm
way/550515057,way/550515057,53.2631408,-6.3516288,fortification,osm
way/556520808,Squerries Park Camp,51.2513711,0.0655881,fortification,osm
way/569378853,Pen-y-Castell Iron Age Hill Fort,51.6115079,-3.7510684,fortification,osm
way/575538477,Ffridd Faldwyn,52.5644804,-3.1570076,fortification,osm
way/579570680,way/579570680,50.8923801,-0.7539718,fortification,osm
way/580556668,Holwell Castle Motte and Bailey,51.1850633,-3.9048109,fortification,osm
way/589251325,Bramber Castle,50.8838571,-0.3164104,fortification,osm
way/590284469,way/590284469,53.0311598,-6.1295133,fortification,osm
way/597869081,Lavendon Castle (site of),52.1802227,-0.6607346,fortification,osm
way/613149967,Craig Y Gwbert,52.1194835,-4.6910567,fortification,osm
way/623819832,The Rath,53.2287321,-6.1522252,fortification,osm
way/626987063,way/626987063,52.2089479,-6.3812315,fortification,osm
way/630221648,Bladon Camp,51.821239,-1.3382958,fortification,osm
way/631655402,way/631655402,51.5287814,-3.7306327,fortification,osm
way/640646934,Castell Pen-yr-Allt,52.0461074,-4.6878006,fortification,osm
way/640667524,Castell Felin-Ganol,52.0480892,-4.6787152,fortification,osm
way/642986254,Castell Eglwyswrw,52.0127437,-4.713313,fortification,osm
way/643123301,Court Moated Site,52.0215412,-4.7193904,fortification,osm
way/643143717,Castell Henllys,52.0178347,-4.7453189,fortification,osm
way/643179518,Castell Mawr,52.006392,-4.7422877,fortification,osm
way/643196689,Cwm-Pen-y-Benglog,52.0021732,-4.7419189,fortification,osm
way/643457561,Castell Llwyd,52.0052036,-4.7513528,fortification,osm
way/653997525,Pantdaniel Defended Enclosure,52.0992608,-4.49203,fortification,osm
way/660704906,way/660704906,52.1290914,-4.4243063,fortification,osm
way/661218161,Pendinaslochdyn,52.166214,-4.4642486,fortification,osm
way/661247511,Ynys Lochtyn Defended Enclosure,52.1707933,-4.4664154,fortification,osm
way/669176820,way/669176820,52.1731616,-4.4058833,fortification,osm
way/669180099,Castell Caer Wedros,52.1761933,-4.3761073,fortification,osm
way/670931597,way/670931597,52.9128562,-6.4311874,fortification,osm
way/677322448,Castell Crychydd,51.9841694,-4.5332674,fortification,osm
way/679327065,way/679327065,51.4717967,-2.8065961,fortification,osm
way/680527127,Caer Pwllglas,52.4607395,-4.0126821,fortification,osm
way/680527128,Caer Allt goch,52.4763768,-4.0024134,fortification,osm
way/680527129,Caer Llety llwyd,52.4753297,-3.9878039,fortification,osm
way/680748661,Castle Ring,52.7130994,-1.9357764,fortification,osm
way/681156450,Llwynduris Castle Mound,52.060223,-4.5719427,fortification,osm
way/681161969,Llandygwydd Defended Enclosure,52.0601364,-4.5605616,fortification,osm
way/685076971,way/685076971,52.2494856,-6.488163,fortification,osm
way/685076972,way/685076972,52.2719342,-6.4814681,fortification,osm
way/685076974,way/685076974,52.2362952,-6.4977516,fortification,osm
way/685076976,Ballytrent Rath,52.2186294,-6.3439726,fortification,osm
way/685077170,way/685077170,53.212865,-6.1884111,fortification,osm
way/685077171,way/685077171,53.1922874,-6.2025339,fortification,osm
way/690827682,Castell Mawr (motte),51.8780403,-4.5887768,fortification,osm
way/695648787,Castell Pengenin,51.9733271,-4.8561511,fortification,osm
way/697496106,Castell Nonni,52.0366885,-4.1958319,fortification,osm
way/700002878,British Camp,52.0581463,-2.3512427,fortification,osm
way/703121050,Craig Gwrtheyrn,52.0387798,-4.2858381,fortification,osm
way/707081135,Mint Wall (Roman fortifications),53.2361071,-0.5393631,fortification,osm
way/710581050,Moat,51.5811858,-2.5817662,fortification,osm
way/714942605,High Pennard Camp,51.5720826,-4.1165977,fortification,osm
way/718484247,Château Motte d'Aplemont,49.5046459,0.1515268,fortification,osm
way/722948178,Pen Coed-Foel Camp,52.0609623,-4.29916,fortification,osm
way/722954639,Castell Gwynionydd,52.0543285,-4.3003085,fortification,osm
way/733879971,Tomen Rhyd-Owen,52.0789301,-4.2722019,fortification,osm
way/735266896,Castell Hywel,52.1051432,-4.2789096,fortification,osm
way/741771663,Castell Nadolig,52.1255391,-4.4867377,fortification,osm
way/747114295,Llandyfriog Castle Mound,52.0715982,-4.4173705,fortification,osm
way/749196289,Crug-y-Balog,52.0806863,-4.4213607,fortification,osm
way/751351821,Castell Talwrn,52.2943138,-4.048227,fortification,osm
way/751401660,Tre-coll Hillfort,52.2419705,-3.9907784,fortification,osm
way/759059545,Totternhoe Castle,51.8887512,-0.5788824,fortification,osm
way/780534647,Uffington Castle,51.5749854,-1.5691761,fortification,osm
way/789196169,Church Norton Mound,50.7543641,-0.7649547,fortification,osm
way/790160241,Adpar Castle Mound,52.0409311,-4.4663705,fortification,osm
way/794556564,Newtown Hall Castle Mound,52.5133497,-3.3171453,fortification,osm
way/797595613,Domen Seba,52.0063266,-4.4409425,fortification,osm
way/797682270,Caerau,52.0358133,-4.3950489,fortification,osm
way/799215274,way/799215274,53.4171726,-6.1468703,fortification,osm
way/800730386,Henfeddau Fawr,51.9546462,-4.5484013,fortification,osm
way/801630924,Parc-y-Domen,52.0440793,-4.5252724,fortification,osm
way/805128769,South Mimms Castle,51.7078724,-0.2207017,fortification,osm
way/807783938,way/807783938,52.1959059,-6.4937053,fortification,osm
way/810512952,Nant Barre Caerau,52.118641,-4.3964812,fortification,osm
way/812812858,Knowle Hill Castle,51.1242882,-4.1608521,fortification,osm
way/813445971,Dinas Cerdin,52.097592,-4.3582438,fortification,osm
way/828232289,Foel Drygarn Camp,51.9703223,-4.6832085,fortification,osm
way/832041649,Castell Manian Fawr,52.0987395,-4.7010673,fortification,osm
way/836870496,The Frith,51.3632831,-1.100995,fortification,osm
way/840167509,Castell Caer Seion,53.2829565,-3.8611778,fortification,osm
way/846992782,way/846992782,52.2350863,-6.4412525,fortification,osm
way/846992784,way/846992784,52.2195411,-6.4678144,fortification,osm
way/848455213,way/848455213,53.1427429,-6.1835589,fortification,osm
way/848455214,way/848455214,53.1555309,-6.1123197,fortification,osm
way/849904222,Old Castle Mound,52.0853902,-4.6807603,fortification,osm
way/849933522,way/849933522,53.2257516,-6.2131896,fortification,osm
way/858096944,Cardinham Castle,50.4823416,-4.6430902,fortification,osm
way/863527642,way/863527642,53.2148885,-6.180834,fortification,osm
way/865473865,way/865473865,53.3655621,-6.4041881,fortification,osm
way/868388253,way/868388253,51.8706634,-2.0036791,fortification,osm
way/890161871,Castell Henllys,52.0409014,-4.4200861,fortification,osm
way/893924387,Castell,52.0438663,-4.4051488,fortification,osm
way/894728839,Maesbury Castle,51.2222967,-2.5599209,fortification,osm
way/895662741,Castell Cas-wis,51.8267948,-4.8713308,fortification,osm
way/902361757,Castle Hill Motte,52.0581591,-1.5527925,fortification,osm
way/905898562,way/905898562,53.4193535,-6.3251044,fortification,osm
way/911555148,Miserden Castle,51.7819083,-2.0826839,fortification,osm
way/912794904,Bury Camp,52.6475029,-1.2650587,fortification,osm
way/920175790,Glandwr Isaf Camp,52.0692777,-4.7362086,fortification,osm
way/920270030,Caerau,52.0756291,-4.73865,fortification,osm
way/922784075,Castell Treruffydd,52.0696968,-4.7730976,fortification,osm
way/927099450,Twmbarlwm Fort,51.6271176,-3.0958973,fortification,osm
way/929128481,Hascombe Hill,51.1384422,-0.5650452,fortification,osm
way/931710038,Motte in Staunton on Arrow,52.2348518,-2.9243687,fortification,osm
way/931978156,Lidgate castle,52.1951203,0.5167647,fortification,osm
way/932037971,Castell y Garn Defended Enclosure,52.0487689,-4.8041659,fortification,osm
way/934315958,Pen Castell Promontory Fort,52.0795576,-4.7591025,fortification,osm
way/945097132,Pen y Gaer,52.9903531,-4.107283,fortification,osm
way/948728560,Waun Twmpath Motte,51.7007018,-4.2216259,fortification,osm
way/962929396,Roman Fort,53.1677126,-2.8592106,fortification,osm
way/963008135,Site of Roman Fortlet,53.2881238,-2.8281604,fortification,osm
way/963178512,Roman Fort Complex,51.8829084,-4.0112093,fortification,osm
way/963199077,Leucarum Roman Fort,51.6622316,-4.0783195,fortification,osm
way/977345879,Beacon Hill Hillfort,51.3125368,-1.3447476,fortification,osm
way/978167536,Othona Saxon Shore Fort,51.7355033,0.9400114,fortification,osm
way/979866372,way/979866372,53.3554242,-6.3315411,fortification,osm
way/989179412,Trelessy Defended Enclosure,51.7394892,-4.6449404,fortification,osm
way/995322522,Kelly Rounds,50.5294551,-4.797204,fortification,osm
way/1004592498,Castle Hill,51.6313509,-0.7485553,fortification,osm
way/1005604086,Desborough Castle,51.6324671,-0.7777394,fortification,osm
way/1009158003,Tomen Cefn Coch,52.8264519,-3.3300796,fortification,osm
way/1021731726,Bindon Hill Camp,50.6211884,-2.2341985,fortification,osm
way/1021734132,Blackbury Camp,50.7251651,-3.1525588,fortification,osm
way/1023923130,Blaenllynfi Castle,51.8981326,-3.244405,fortification,osm
way/1031712865,Bury Hill Fort,51.1901869,-1.506868,fortification,osm
way/1036814247,Carn Fadryn Hillfort,52.8874608,-4.5576438,fortification,osm
way/1049312061,Motte castrale de Beaunay,49.7445239,1.0207529,fortification,osm
way/1049312062,Motte féodale d'Angiens,49.8282084,0.7886747,fortification,osm
way/1049336516,Motte féodale de Gonfreville-Caillot,49.651031,0.4359618,fortification,osm
way/1062127204,Bury Castle,51.0322812,-3.5152507,fortification,osm
way/1062392812,Harding's Down West Camp,51.5940296,-4.2612024,fortification,osm
way/1063408156,way/1063408156,52.6933491,-3.3049579,fortification,osm
way/1064299213,Dam Close Roman Camp (site of),53.2223448,0.1985363,fortification,osm
way/1066137240,Portus Lemanis,51.0684265,1.0211047,fortification,osm
way/1070600085,Mam Tor Hillfort,53.3503123,-1.8098862,fortification,osm
way/1075535914,Moel Arthur Hillfort,53.1846378,-3.2807232,fortification,osm
way/1077048344,Penycloddiau Hill Fort,53.1984312,-3.3056355,fortification,osm
way/1077049414,Pen y gaer Hillfort,53.2062781,-3.8735093,fortification,osm
way/1078018057,Queen's Sconce,53.0687683,-0.8215612,fortification,osm
way/1078274033,The Rumps Cliff Castle,50.5929307,-4.9213183,fortification,osm
way/1087903570,Grovely Castle,51.1210489,-1.9323569,fortification,osm
way/1088637979,Helsby Hillfort,53.2732937,-2.7624438,fortification,osm
way/1095340531,Lockerley Camp Hillfort,51.0318037,-1.5674923,fortification,osm
way/1105326575,"Breedon Hill, Leicestershire",52.8054003,-1.4001431,fortification,osm
way/1108963936,Tump Wood Camp,51.884991,-3.2905475,fortification,osm
way/1111206508,Sharpenhoe Clappers,51.9603663,-0.4490484,fortification,osm
way/1112453083,way/1112453083,53.3002024,-6.2198991,fortification,osm
way/1125366202,way/1125366202,52.507723,-6.2938573,fortification,osm
way/1125366203,way/1125366203,52.5181432,-6.3213111,fortification,osm
way/1125366204,way/1125366204,52.4328373,-6.4318088,fortification,osm
way/1125366205,way/1125366205,52.5162957,-6.2610069,fortification,osm
way/1125366206,way/1125366206,52.536044,-6.2477805,fortification,osm
way/1125366207,way/1125366207,52.4177056,-6.4288835,fortification,osm
way/1125366208,way/1125366208,52.4558665,-6.3417399,fortification,osm
way/1125366209,way/1125366209,52.4851952,-6.2703824,fortification,osm
way/1173006221,Brandon Camp,52.3465185,-2.882036,fortification,osm
way/1183506014,way/1183506014,51.5305584,-3.7298824,fortification,osm
way/1183506024,way/1183506024,51.5300509,-3.7288878,fortification,osm
way/1183506031,way/1183506031,51.528995,-3.7289395,fortification,osm
way/1187423930,Alfred's Castle,51.5383513,-1.6014724,fortification,osm
way/1200922679,Stokeleigh Camp,51.4571276,-2.6351376,fortification,osm
way/1200923420,Clifton Down Camp,51.456926,-2.6267642,fortification,osm
way/1209159737,way/1209159737,53.4723224,-6.3865797,fortification,osm
way/1209159738,way/1209159738,53.4708687,-6.3802109,fortification,osm
way/1209383243,way/1209383243,53.458767,-6.4300461,fortification,osm
way/1218367570,Bincknoll Castle,51.5119287,-1.8455826,fortification,osm
way/1225745796,way/1225745796,53.4256611,-6.3196224,fortification,osm
way/1228092989,Battle Ring,50.6003551,-4.3768548,fortification,osm
way/1230382531,way/1230382531,53.4329724,-6.3384872,fortification,osm
way/1232281726,way/1232281726,52.2238317,-6.4599731,fortification,osm
way/1232281727,way/1232281727,52.2202046,-6.45498,fortification,osm
way/1253308267,Brimpsfield Castle,51.8135042,-2.0876387,fortification,osm
way/1255248478,Castell Meurig,51.9315822,-3.878839,fortification,osm
way/1266275132,way/1266275132,52.2348246,-6.3479435,fortification,osm
way/1266287198,way/1266287198,52.2276959,-6.4219611,fortification,osm
way/1266287199,way/1266287199,52.2257728,-6.4312945,fortification,osm
way/1266287200,way/1266287200,52.2293284,-6.4287935,fortification,osm
way/1266846039,Ashton Keynes Castle,51.6492919,-1.9306451,fortification,osm
way/1275310031,way/1275310031,52.5208877,-3.2934076,fortification,osm
way/1285234841,way/1285234841,52.7853828,-6.4293711,fortification,osm
way/1293302527,way/1293302527,53.3120844,-6.4493753,fortification,osm
way/1301857308,Badbury Rings,50.8263834,-2.0523396,fortification,osm
way/1319287325,Bretby Castle,52.8051994,-1.5659427,fortification,osm
way/1330412969,Castle Mound,51.7959947,-0.0802423,fortification,osm
way/1330504066,way/1330504066,53.3682065,-6.3699018,fortification,osm
way/1337209301,Castell Rhyfel,52.2224645,-3.8575825,fortification,osm
way/1340139014,way/1340139014,52.5967776,-6.377888,fortification,osm
way/1346052542,Lower Lines,51.3942785,0.5386028,fortification,osm
way/1346388834,Old Sodbury Camp,51.5416224,-2.3461278,fortification,osm
way/1354036527,Tintagel Castle,50.6686625,-4.7610746,fortification,osm
way/1357056865,way/1357056865,52.5440149,-0.9976062,fortification,osm
way/1362365888,Cefn y Castell,52.7133735,-3.0297159,fortification,osm
way/1362945865,way/1362945865,52.6958224,-6.4726048,fortification,osm
way/1374215086,Welshpool Motte & Bailey,52.6589144,-3.139642,fortification,osm
way/1374216265,Weobley Castle,52.1573891,-2.8733347,fortification,osm
way/1422756133,Castell (camp),52.4110315,-3.9013414,fortification,osm
way/1422811378,camp,52.4376441,-3.9753342,fortification,osm
way/1422811379,Camp,52.4710676,-3.9487615,fortification,osm
way/1422827566,way/1422827566,52.3222634,-3.2539996,fortification,osm
way/1425068904,Tap's Combe Camp,51.4005043,-2.751861,fortification,osm
way/1436906040,King's Hill,53.0563946,0.1077421,fortification,osm
way/1463257472,Wern Camp,51.9348395,-4.8844957,fortification,osm
way/1463257473,Castell Mound,51.9241883,-4.8785881,fortification,osm
way/1463257474,Castell-y-Fuwch,51.9254487,-4.8745072,fortification,osm
way/1463257490,Castell Mael,51.9306728,-4.8960453,fortification,osm
way/1463257506,Summerton Camp,51.9337812,-4.9248468,fortification,osm
way/1467897170,Danesborough Camp,52.0042543,-0.6600131,fortification,osm
way/1474858848,Sibbertoft,52.4419285,-0.9853289,fortification,osm
way/1476249574,Hope motte,53.3474054,-1.7438256,fortification,osm
way/1485711610,way/1485711610,52.0137864,-2.6171087,fortification,osm
way/1492226687,Burhill Fort,52.0246465,-1.878585,fortification,osm
way/1493746524,Ancient Fort,51.6158017,-4.9320534,fortification,osm
way/1493774981,Allt yr Esgair Hillfort,51.9120167,-3.2726035,fortification,osm
way/1500198718,Pound Piece,50.8394408,0.3440564,fortification,osm
relation/7133002,Devils Dyke Hillfort,50.8855434,-0.2103772,fortification,osm
relation/8223776,Burpham Camp,50.8670375,-0.5242973,fortification,osm
relation/10179380,Castell Gwithian,52.1108588,-4.5342448,fortification,osm
relation/10358974,Banc Pwlldrainllwyn Enclosure,52.3053762,-4.0278142,fortification,osm
relation/11152077,relation/11152077,51.482676,-3.1818992,fortification,osm
relation/11266346,Cleeve Cloud,51.927771,-2.0233163,fortification,osm
relation/12555899,Oxford Castle Motte,51.7522009,-1.2629276,fortification,osm
relation/13307935,Ashley Castle,51.0755573,-1.4518807,fortification,osm
relation/13338306,Figsbury Ring,51.1034283,-1.7323633,fortification,osm
relation/14785089,Frankenbury Hillfort,50.9363048,-1.763143,fortification,osm
relation/15318028,relation/15318028,51.2422311,-0.8053866,fortification,osm
relation/15349353,Chiselbury Hill Fort,51.052395,-1.9757371,fortification,osm
relation/17554918,Hague-Dick,49.6714824,-1.8407517,fortification,osm
relation/17844833,Chipping Norton Castle,51.9447034,-1.5482781,fortification,osm
relation/17845622,Chastleton Barrow,51.9519507,-1.6252397,fortification,osm
relation/17846399,Deddington Castle,51.980476,-1.3140214,fortification,osm
relation/17868014,Castle Hill,51.6279315,-1.1787064,fortification,osm
relation/19368832,Badbury Camp,51.6501617,-1.6239869,fortification,osm
